id,name,time,lat,lng
1192,高新区唐家湾镇中海银海湾,1580572800,22.321427,113.599870
1193,高新区唐家湾镇旭日湾花园,1580572800,22.339315,113.599323
1194,高新区唐家湾镇鸡山村,1580572800,22.343037,113.596464
1195,高新区金鼎南星街,1580572800,22.189708,113.307014
1196,高栏港区平沙镇美平一街240号,1580745600,22.106194,113.192473
1197,四会市东城街道九龙湾小区,1580572800,23.334726,112.726930
1198,广宁县南街镇碧翠湖度假村,1580572800,23.613211,112.436503
1199,端州区城东街道帝和豪庭小区,1580572800,23.063649,112.493798
1200,端州区睦岗街道锦绣山河小区,1580572800,23.059832,112.440010
1201,高要区南岸街道帝景蓝湾小区,1580572800,23.033564,112.479054
1202,高要区南岸街道珀丽湾小区,1580572800,23.036674,112.464526
1203,高要区大湾镇禄岸村,1580572800,23.052050,112.322531
1204,鼎湖区坑口街道一米阳光小区,1580572800,23.151541,112.571819
1205,封开县杏花镇新和村,1580832000,23.404300,111.717517
1206,封开县唐八叔清补羊火锅店,1581004800,23.445232,111.508395
1207,封开县广信嘉园,1581004800,23.453737,111.507295
1208,封开县江口镇乐惠士多店,1581004800,23.435170,111.517341
1209,封开县江口镇曙光路31号,1581004800,23.440374,111.508066
1210,江城区三环路,1580659200,21.850229,111.987087
1211,海陵区保利银滩B区,1580659200,21.583832,111.883344
1212,海陵区恒大御景湾,1580659200,21.618827,111.926802
1213,海陵区敏捷黄金海岸,1580659200,21.618079,111.948467
1214,阳东区东城辛福街,1580659200,21.874036,112.013270
1215,阳春市兴华路,1580745600,22.160481,111.794396
1216,阳西县织篢镇蒲牌墟,1580918400,21.750181,111.625747
1217,仲恺区陈江街道御景华城,1580832000,23.006753,114.325726
1218,博罗县柏塘镇车田村,1580745600,23.416469,114.334665
1219,博罗县长宁镇罗浮山家园,1580745600,23.223315,114.056412
1220,大亚湾区康汇花园,1580745600,22.745415,114.546439
1221,大亚湾区澳头街道办事处枫丹白鹭园,1580745600,22.741506,114.546314
1222,大亚湾区霞涌街道办事处华润小径湾观海轩,1580745600,22.796620,114.701944
1223,惠东县万科双月湾,1580745600,22.598911,114.889328
1224,惠东县平海镇驴友公寓,1580745600,22.609081,114.880507
1225,惠东县稔山镇碧桂园十里银滩海悦湾,1580745600,22.799991,114.733068
1226,惠东县巽寮滨海旅游度假区全季酒店,1581004800,22.696330,114.767801
1227,惠东县巽寮滨海旅游度假区海公园,1580832000,22.690490,114.763249
1228,惠东县港口虹海湾,1580832000,22.596585,114.911225
1229,惠东县巽寮滨海旅游度假区企鹅酒店,1581091200,22.690236,114.763341
1230,惠城区三栋镇大井口村,1580745600,22.996032,114.485609
1231,惠城区桥东街道东方威尼斯,1580745600,23.093225,114.444245
1232,惠城区桥东街道中海水岸城,1580745600,23.075834,114.457589
1233,惠城区雅居乐大道1号鹭湖会峰会别墅,1580745600,23.205814,114.457643
1234,惠城区龙丰街道鹅岭南路一城峯景,1580745600,23.070858,114.400186
1235,惠阳区淡水街道人民四路天安珑城,1580745600,22.803135,114.463702
1236,惠阳区淡水街道星河丹堤,1580832000,22.780498,114.493149
1237,南澳县蓝海豪景,1580659200,23.416494,117.040170
1238,南澳县深澳镇走马埔村,1581091200,23.474509,117.064850
1239,潮阳区关埠镇下底村,1580745600,23.481705,116.457751
1240,金平区东兴路11巷,1580659200,23.406455,116.719499
1241,金平区中信怀英花园,1580832000,23.396376,116.726648
1242,龙湖区龙腾熙园,1580659200,23.406935,116.743453
1243,龙湖区鸥汀街道陈厝寨华兴园,1580832000,23.443101,116.721062
1244,潮南区成田镇简朴村,1581004800,23.176668,116.490191
1245,汕头市潮南区陇田镇南埔村,1581091200,23.160236,116.537006
1246,佛冈县银座超市,1580745600,23.885488,113.538161
1247,清城区东城街海逸华庭,1580745600,23.710502,113.052441
1248,清城区凤城世家,1580745600,23.686386,113.065691
1249,清城区源潭镇佳利乐包装有限公司宿舍区,1580745600,23.662210,113.220687
1250,清城区石角镇美林湖天汇半岛,1580745600,23.513615,113.061607
1251,英德市青塘建新村委会陈屋村,1580745600,24.165231,113.815155
1252,英德市青塘集贸市场,1580745600,24.213784,113.859109
1253,连山壮族瑶族自治县吉田镇御庭山庄,1580745600,24.570310,112.097178
1254,连山壮族瑶族自治县小三江镇田心村委会雷冲村,1580745600,24.275580,112.143830
1255,阳山县城南海逸华庭,1580745600,24.481393,112.640027
1256,东源县船塘镇三河积良下村,1581004800,24.168446,114.952240
1257,源城区旺福路,1581004800,23.750230,114.712974
1258,启东市吕四港镇,1580313600,32.065681,121.609007
1259,启东市王鲍镇,1580313600,31.912151,121.580927
1260,如东县栟茶镇,1580313600,32.535563,120.901616
1261,如皋市如城街道,1580486400,32.381717,120.567841
1262,如皋市长江镇春江花苑,1580313600,32.111773,120.581436
1263,如皋市如城街道凌青8组,1581004800,32.442294,120.630650
1264,如皋市江安镇佘圩村8组,1581091200,32.142471,120.458968
1265,海安市南莫镇,1580313600,32.592741,120.291841
1266,海安市高新区,1580659200,32.524710,120.437954
1267,海安市高新区西城街道,1580313600,32.528535,120.472958
1268,海安市高新区中城街道金海国际花园,1580918400,32.529358,120.474906
1269,海门市三厂镇,1580659200,31.898916,121.261876
1270,海门市悦来镇,1580313600,31.941609,121.442531
1271,海门市滨江街道,1580832000,31.964344,121.172067
1272,通州区平潮镇,1580832000,32.106475,120.754689
1273,通州区张芝山镇八字桥村23组,1581091200,31.883927,121.044892
1274,经开区横林镇,1580918400,31.704223,120.106976
1275,经开区卫星村,1580918400,31.763962,120.076741
1276,天宁区郑陆镇东青长青名苑,1580918400,31.827968,120.091351
1277,天宁区青龙街道青龙苑,1580918400,31.799497,120.024313
1278,新北区新桥镇滨江明珠城,1580918400,31.874494,119.980441
1279,新北区三井街道世茂香槟湖,1580918400,31.818769,120.005150
1280,武进区洛阳镇民丰村徐家头,1580918400,31.616408,120.070071
1281,武进区湖塘镇中壮新村,1580918400,31.724490,119.956916
1282,武进区湖塘镇新城帝景北区,1580918400,31.714946,119.956861
1283,武进区高新区北区新城春天里,1580918400,31.732601,119.977448
1284,溧阳市社渚镇大众巷,1580918400,31.323761,119.282795
1285,金坛区西城街道,1581091200,31.749993,119.570999
1286,钟楼区永红街道荆川里小区,1580918400,31.764162,119.934494
1287,钟楼区邹区镇凌家塘,1580918400,31.782423,119.869521
1288,丰县华山镇邢桥村王庄,1580400000,34.683831,116.707514
1289,新沂市马陵山风景区花厅村,1580313600,34.236770,118.339722
1290,沛县沛城镇梦圆小区,1580400000,34.744287,116.948065
1291,贾汪区大泉街泉城花都,1580400000,34.450917,117.478708
1292,贾汪区老矿街道泉旺头村,1580400000,34.452691,117.443067
1293,邳州市建设南路蔬菜公司宿舍,1580313600,34.320771,117.966002
1294,邳州市明德小区,1580486400,34.340640,117.978499
1295,邳州市运河镇银河湾小区,1580313600,34.303826,117.981722
1296,邳州市港上镇南荆邑村,1580832000,34.508773,118.108384
1297,邳州市水杉御景小区,1581004800,34.347271,117.973982
1298,鼓楼区西站小区,1580400000,34.281166,117.193152
1299,云龙区美的翰城,1581004800,34.214774,117.304829
1300,云龙区世茂天观,1581091200,34.248774,117.222070
1301,睢宁县天华小区,1581004800,33.908277,117.982320
1302,睢宁县睢城街道帝壹城,1581004800,33.906095,117.976803
1303,睢宁县胡集村赵西组,1581091200,33.905244,117.725539
1304,睢宁县高作镇高南村,1581091200,33.916595,118.044886
1305,睢宁县康馨花园小区东门对面巷子,1581177600,34.788540,116.741147
1306,睢宁县睢城镇东方花园,1581177600,33.910328,117.969516
1307,睢宁县睢城镇奥体清华苑,1581177600,33.925368,117.969007
1308,睢宁县睢城镇瑞凯国际,1581177600,33.921562,117.968703
1309,兴化市张郭镇蒋庄村,1580572800,32.755332,120.179143
1310,姜堰区白米镇大安村,1580572800,32.473022,120.201105
1311,姜堰区苏源大酒店,1580572800,32.512074,120.178887
1312,姜堰区罗塘街道,1580918400,32.497213,120.152180
1313,姜堰区天目山街道,1580745600,32.533537,120.152008
1314,姜堰区白米镇,1580918400,32.517698,120.258549
1315,靖江市斜桥镇,1580745600,32.054752,120.374494
1316,高港区口岸街道,1580745600,32.314305,119.884864
1317,高港区大泗镇,1581004800,32.370273,119.988154
1318,高港区泰兴市广陵镇,1581091200,32.111328,120.246900
1319,海州区振海路正诺中西医结合诊所,1580400000,34.581478,119.147479
1320,海州区振海路江希银诊所,1580400000,34.596218,119.163384
1321,海州区青岛花园,1580659200,34.592940,119.165045
1322,海州区巨龙街糖兴巷,1580745600,34.612726,119.212782
1323,海州区新孔南路供电局宿舍,1580745600,34.597232,119.170694
1324,海州区浦西街道龙尾路,1580745600,34.618909,119.186432
1325,海州区常乐新村,1580832000,34.596348,119.169198
1326,海州区板浦镇润昌小区,1580832000,34.492866,119.253507
1327,海州区路南街道运河路,1580832000,34.595354,119.180269
1328,海州区宁海街道卞浦村,1580918400,34.531041,119.214061
1329,海州区板浦镇天池小区,1580918400,34.482853,119.261185
1330,海州区江化北路江化小区,1581177600,34.584876,119.158977
1331,海州区香江花园,1581177600,34.584391,119.165050
1332,灌南县新安镇人民西路海西公园旁大药房,1581004800,34.093916,119.341988
1333,灌南县新安镇西村康泰小区49号楼5单元,1581004800,34.099307,119.315329
1334,灌南县新安镇中科府苑D14号楼1单元,1581091200,34.098434,119.322944
1335,灌南县新安镇加州水岸19号楼2单元,1581091200,34.083257,119.325452
1336,灌南县新安镇海西公园旁大药房,1581091200,34.093916,119.341988
1337,广陵区汤汪乡怡新花园1栋,1580572800,32.384060,119.498818
1338,江都区大桥镇启于村,1580745600,32.401590,119.693545
1339,江都区江都华丰紫郡,1580832000,32.452873,119.579074
1340,江都区邵伯镇京杭村,1580832000,32.604725,119.494318
1341,江都区仙女镇江淮路82号,1580832000,32.439813,119.566728
1342,江都区邵伯镇运东村,1580832000,32.614178,119.490618
1343,江都区勤丰嘉苑26号楼,1581004800,32.453066,119.567072
1344,宝应县广洋湖镇东溪村,1580832000,33.212387,119.669701
1345,宝应县柳堡镇新安村,1580832000,33.159572,119.531585
1346,宝应县广洋湖镇一里村三组,1581004800,33.227863,119.641793
1347,宝应县碧桂园40幢,1581177600,33.227108,119.347633
1348,蜀冈-瘦西湖景区史可法路39号,1580832000,32.414686,119.446979
1349,邗江区京华城怡景苑,1580832000,32.390125,119.385333
1350,邗江区西湖镇汇锦花园,1580832000,32.429786,119.392098
1351,吴中区木渎镇五峰村,1580832000,31.276584,120.479273
1352,吴中区木渎镇青年城,1580832000,31.287792,120.529353
1353,吴中区甪直镇维拉花园,1580832000,31.272757,120.869551
1354,吴中区香山街道花样年·别样城,1580832000,31.229414,120.427411
1355,吴中区南香花弄,1581004800,31.170425,120.544301
1356,吴中区木渎镇方圆·云山诗意,1581091200,31.260880,120.544440
1357,吴中区郭巷街道国泰三村,1581091200,31.257590,120.691644
1358,吴江区平望镇印象家园,1580832000,30.988323,120.640264
1359,吴江区松陵街道鲈乡三村,1580832000,31.172392,120.643063
1360,吴江区盛泽镇城中花园,1580832000,30.910295,120.654719
1361,吴江区盛泽镇碧桂园小区,1580832000,30.908584,120.616196
1362,吴江区震泽镇太平街道,1580832000,30.918873,120.515662
1363,太仓市城厢镇北门一村,1580832000,31.462270,121.118823
1364,姑苏区三元三村金阊街道,1580832000,31.310330,120.586037
1365,姑苏区苏锦街道万科金域平江,1580832000,31.349473,120.625347
1366,姑苏区虎丘街道西叶家弄,1580832000,31.310906,120.642356
1367,姑苏区金阊街道利景华庭,1580832000,31.311597,120.608383
1368,工业园区东港二村娄葑街道,1580832000,31.322682,120.661036
1369,工业园区东港新村娄葑街道二组团,1580832000,31.328246,120.657289
1370,工业园区东湖大郡2期,1580832000,31.316539,120.739481
1371,工业园区九龙仓时代上城,1580832000,31.335245,120.687111
1372,工业园区唯亭街道张泾一村,1580832000,31.378101,120.728804
1373,工业园区唯亭街道青剑湖花园,1580832000,31.363336,120.714601
1374,工业园区嘉瑞巷乐嘉大厦,1580832000,31.331133,120.725588
1375,工业园区太阳星辰花园,1580832000,31.339447,120.772382
1376,工业园区徐家浜北二村娄葑街道,1580832000,31.315896,120.660159
1377,工业园区星公元名邸,1580832000,31.316204,120.760209
1378,工业园区水墨花园,1580832000,31.335245,120.687111
1379,工业园区海尚壹品,1580832000,31.335728,120.722665
1380,工业园区海德公园,1580832000,31.279470,120.755299
1381,工业园区荣域花园,1580832000,31.288356,120.731084
1382,工业园区雅戈尔潇邦东区,1580832000,31.337052,120.712768
1383,工业园区东港二村,1580918400,31.322682,120.661036
1384,工业园区莲花新村5区,1581004800,31.292257,120.737887
1385,常熟市吴市办事处三湾村,1580832000,31.720411,120.992522
1386,常熟市虞山街道方塔鸭潭头,1580832000,31.644254,120.749799
1387,常熟市鸭潭头小区,1581004800,31.657328,120.754740
1388,昆山市周市镇时代名苑,1580832000,31.410725,121.002421
1389,昆山市玉山镇世茂蝶湖湾小区,1580832000,31.345772,120.968726
1390,昆山市玉山镇北门路永盛广场,1580832000,31.420214,120.955902
1391,昆山市玉山镇澞和苑,1580832000,31.378612,120.954947
1392,昆山市玉山镇珑庭家园,1580832000,31.414956,120.958337
1393,昆山市珠江御景,1580832000,31.395580,121.039104
1394,昆山市阳光水世界,1580832000,31.382642,121.049635
1395,昆山市首创悦都小区,1580832000,31.372861,121.070559
1396,昆山市玉山镇珑庭花园,1580918400,31.364784,120.956296
1397,昆山市玉山镇麒麟新村,1580918400,31.390595,120.963106
1398,昆山市玉山镇民营路工厂宿舍,1581004800,31.414532,120.947674
1399,昆山市中航城花园,1581004800,31.387482,121.031728
1400,相城区元和街道朱巷社区,1580832000,31.414373,120.623403
1401,相城区元和街道誉相庭,1580832000,31.364314,120.649115
1402,相城区黄埭镇潘阳新村,1580832000,31.446229,120.555505
1403,高新区鸿文雅苑,1580832000,31.366804,120.520827
1404,高新区通安镇华通花园一区,1580659200,31.384751,120.488068
1405,张家港市杨舍镇东莱新村,1581177600,31.895721,120.616146
1406,涟水县涟城街道城东居委会,1580918400,33.745731,119.320464
1407,淮安区书香门第小区,1580918400,33.541416,119.160843
1408,淮安区如意里小区,1580918400,33.517481,119.171560
1409,淮安区文化馆小区,1580918400,33.509261,119.147543
1410,淮安区河下街道河北村,1580918400,33.549417,119.140136
1411,淮安区河下街道红桥村,1580918400,33.550985,119.159615
1412,淮安区淮上人家小区,1580918400,33.529397,119.169845
1413,淮安区盛世豪庭小区,1580918400,33.527741,119.164467
1414,淮安区石塘镇城南1号,1580918400,33.523537,119.241939
1415,淮安区石塘镇靖大庄居委会,1580918400,33.462682,119.233695
1416,淮安区石塘镇鹅钱村,1580918400,33.492090,119.209289
1417,淮安区蓝惠首府小区,1580918400,33.542450,119.135856
1418,淮安区锦绣江南小区,1580918400,33.535672,119.157520
1419,淮安区苏嘴镇大单村,1581004800,33.642303,119.433282
1420,淮安区锦绣山阳小区,1581004800,33.503651,119.159749
1421,淮安区香溢花园,1581004800,33.509261,119.147543
1422,淮安区富士花苑小区,1581091200,33.516951,119.174526
1423,淮安区车桥镇泾口街,1581091200,33.475934,119.403927
1424,淮安区漕运镇盛庄村,1581177600,33.450360,119.169400
1425,淮阴区三树镇周集村,1580918400,33.644773,118.821158
1426,淮阴区富豪花园A区,1580918400,33.627445,119.018098
1427,淮阴区淮高镇玉尧村,1580918400,33.785722,119.082443
1428,清江浦区人民北路19号干休所,1580918400,33.600965,119.028226
1429,清江浦区亿力未来城小区,1580918400,33.591384,119.060925
1430,清江浦区洪福小区,1580918400,33.612338,119.080579
1431,清江浦区盛世名门小区,1580918400,33.584539,119.062629
1432,清江浦区郦城国际小区,1580918400,33.596739,119.058158
1433,生态文旅区中南世纪锦城,1580918400,33.544116,119.126206
1434,生态文旅区徐杨小区二期,1580918400,33.575500,119.165140
1435,金湖县建设路2号,1580918400,33.028977,119.019831
1436,金湖县黎城街道桓裕广场,1580918400,33.025134,119.023495
1437,经济技术开发区大湖城邦小区,1581091200,33.596135,119.092388
1438,建邺区保利香槟国际,1580745600,31.988848,118.723811
1439,建邺区水西门大街356号小区,1580745600,32.040409,118.756468
1440,建邺区爱达花园紫藤园,1580745600,32.022204,118.768773
1441,栖霞区幕府山庄,1580745600,32.129786,118.823867
1442,栖霞区弘阳燕江府,1580745600,32.144120,118.834107
1443,栖霞区朗诗保利麓院小区,1580745600,32.093814,118.936451
1444,江北新区华侨城,1580745600,32.152673,119.003641
1445,江北新区新华七村,1580745600,32.238273,118.778891
1446,江北新区江岸水城,1580745600,32.161084,118.747162
1447,江北新区海德北岸,1580745600,32.128372,118.739825
1448,江宁区世纪东山,1580745600,31.965606,118.875393
1449,江宁区楚襄园,1580745600,31.915673,118.788819
1450,江宁区润麒路36号,1580745600,31.992806,118.875060
1451,江宁区爱涛翠湖花园,1580745600,31.925403,118.799935
1452,江宁区翠屏国际城水杉苑,1580745600,31.942375,118.791778
1453,江宁区锦绣花园,1580745600,32.061939,118.939637
1454,溧水区卧龙湖小镇,1580745600,31.725799,119.059277
1455,玄武区仙居雅苑,1580745600,32.099133,118.903741
1456,玄武区孝陵卫21号院,1580745600,32.041290,118.870237
1457,玄武区锁金六村,1580745600,32.075804,118.825359
1458,雨花台区柏阅澜庭,1580745600,31.994897,118.760833
1459,雨花台区莱蒙水榭阳光,1580745600,31.953565,118.759296
1460,雨花台区长发诸公,1580745600,32.000764,118.783962
1461,高淳区穆家庄,1580745600,31.398225,119.075538
1462,鼓楼区天玺国际,1580745600,32.048727,118.736123
1463,鼓楼区安乐村,1580745600,32.099217,118.769564
1464,鼓楼区清河新寓二村,1580745600,32.047765,118.736084
1465,鼓楼区金舟花园,1580745600,32.057357,118.744514
1466,鼓楼区金陵小区宝象花园,1580745600,32.111911,118.766096
1467,宜兴市周铁镇章茂村,1581004800,31.479235,119.997356
1468,惠山区前洲街道星海康嘉园,1581004800,31.696119,120.217366
1469,惠山区钱桥街道振兴路,1581004800,31.604558,120.232879
1470,惠山区钱桥街道钱桥北街,1581004800,31.611566,120.242452
1471,惠山区长安街道理想城市,1581004800,31.666070,120.328072
1472,惠山区长安街道奥林匹克花园,1581177600,31.684380,120.318724
1473,惠山区长安街道怡和花园,1581177600,31.689797,120.319239
1474,新吴区新安街道龙湖滟澜山小区,1581004800,31.476429,120.370128
1475,新吴区旺庄街道春潮花园三期,1581004800,31.562113,120.376133
1476,江阴市澄江街道丽都城市花园,1581004800,31.909505,120.306744
1477,江阴市申港街道崇文路,1581004800,31.898381,120.149597
1478,江阴市城东街道双牌一村,1581177600,31.921680,120.324204
1479,滨湖区河垺街道万达广场C区,1581004800,31.566170,120.271104
1480,滨湖区蠡湖大道桔园公寓,1581004800,31.496627,120.278184
1481,滨湖区雪浪街道南苑新村,1581004800,31.439152,120.277272
1482,锡山区东亭街道中大诺卡小镇,1581004800,31.604291,120.350813
1483,锡山区东亭街道春合苑,1581004800,31.584305,120.366284
1484,锡山区东亭街道首创隽府,1581004800,31.601589,120.373779
1485,锡山区安镇街道电信局宿舍,1581004800,31.615498,120.480717
1486,锡山区安镇街道豪景东苑,1581004800,31.618928,120.480584
1487,锡山区羊尖镇廊下花苑,1581004800,31.612531,120.524840
1488,修水县义宁镇,1580572800,29.009349,114.540286
1489,修水县大桥镇,1580313600,28.960098,114.117114
1490,修水县大桥镇十里街道,1580400000,28.959944,114.116803
1491,修水县水源乡,1580400000,29.004617,114.044529
1492,修水县太阳升镇农科所幸福村,1580745600,29.174598,114.688353
1493,修水县义宁镇帝王国际小区,1580918400,29.033054,114.554670
1494,修水县义宁镇百合新城小区,1580918400,29.009349,114.540286
1495,八里湖新区八里湖街道,1580486400,29.708626,115.979297
1496,八里湖新区九龙新城,1580745600,29.664790,115.956804
1497,八里湖新区八里湖安置小区,1580745600,29.675961,115.964081
1498,共青城市茶山街道,1580572800,29.242592,115.808110
1499,共青城市泽泉乡长塘村,1581091200,29.309118,115.871326
1500,彭泽县马当镇,1580313600,29.991362,116.663680
1501,彭泽县龙城镇,1580400000,29.902165,116.555291
1502,彭泽县马当镇湖西村,1581091200,30.038866,116.741527
1503,德安县车桥镇,1580313600,29.362355,115.472034
1504,德安县河东乡人民财产保险公司家属楼,1580745600,29.342480,115.777526
1505,柴桑区涌泉乡,1580572800,29.618838,115.683960
1506,柴桑区新塘乡前进村,1581177600,29.606958,115.740087
1507,武宁县鲁溪镇,1580313600,29.438808,115.244907
1508,武宁县大洞乡彭坪村,1581177600,29.500681,114.911261
1509,永修县永丰垦殖场,1580572800,28.997695,115.807000
1510,永修县涂埠镇,1580572800,29.045786,115.830041
1511,永修县涂埠镇老城林兴小区,1580745600,29.047774,115.830488
1512,永修县九合乡新华村,1580832000,29.104712,115.891025
1513,永修县立新乡杨春村,1580832000,29.022920,115.757075
1514,浔阳区甘棠街道,1580313600,29.736754,116.007254
1515,浔阳区白水湖街道,1580313600,29.733289,116.019460
1516,浔阳区金鸡坡街道,1580313600,29.755325,116.059651
1517,浔阳区白水湖街道御江一品,1580745600,29.737465,116.014782
1518,浔阳区甘棠街道中辉凯旋城,1580832000,29.724159,116.015568
1519,浔阳区白水湖街道景馨小区,1580832000,29.721857,116.013776
1520,湖口县城山镇,1580572800,29.604676,116.268730
1521,湖口县武山镇,1580313600,29.587264,116.344034
1522,湖口县舜德乡,1580313600,29.583945,116.240927
1523,湖口县双钟镇洋港安置小区,1580745600,29.748363,116.242605
1524,湖口县双钟镇磨具厂宿舍,1580745600,29.730455,116.251985
1525,湖口县城山镇大塘村,1580745600,29.604982,116.268493
1526,湖口县武山镇长岭村,1580745600,29.580172,116.346506
1527,湖口县舜德乡舜德村,1580745600,29.584013,116.240394
1528,湖口县武山镇莲凤村,1580832000,29.568121,116.320024
1529,湖口县城山镇横山村,1581177600,29.592876,116.288738
1530,濂溪区五里街道,1580400000,29.717680,116.021131
1531,濂溪区十里街道,1580313600,29.674323,115.995909
1532,濂溪区姑塘镇,1580486400,29.629213,116.127171
1533,濂溪区新港镇,1580313600,29.748391,116.117400
1534,濂溪区莲花镇,1580659200,29.643903,115.991363
1535,濂溪区五里街道怡居苑,1580745600,29.706710,116.040183
1536,濂溪区五里街道美日阳光小区,1580745600,29.704904,116.036575
1537,濂溪区五里街道龙珠花园,1580832000,29.719759,116.022732
1538,经开区向阳街道,1580400000,29.708777,115.979167
1539,都昌县中馆镇,1580400000,29.385364,116.547443
1540,都昌县徐埠镇,1580572800,29.467705,116.325339
1541,都昌县蔡岭镇,1580659200,29.482051,116.413791
1542,都昌县都昌镇,1580313600,29.270803,116.213724
1543,都昌县阳峰乡,1580572800,29.294510,116.391509
1544,都昌县桥乡堰上余世府,1581004800,29.568062,116.336685
1545,都昌县汪墩乡杨坞村,1581004800,29.399566,116.288694
1546,庐山市温泉镇通书院村,1580832000,29.397979,115.888646
1547,东湖区大院街道,1580486400,28.680702,115.918525
1548,东湖区董家窑街道八一大道,1580486400,28.674599,115.910461
1549,东湖区董家窑街道永外正街,1580486400,28.692343,115.911916
1550,东湖区董家窑街道蓝天碧水小区,1580486400,28.699704,115.908949
1551,东湖区豫章街道,1580486400,28.695467,115.900603
1552,东湖区豫章街道阳明锦城,1580486400,28.695564,115.907714
1553,东湖区公园街道上营坊,1580745600,28.691152,115.905658
1554,南昌县八月湖街道,1580486400,28.594878,115.880675
1555,南昌县八月湖街道九里象湖城,1580659200,28.594819,115.880706
1556,南昌县塘南镇塘南街,1580486400,28.660881,116.150641
1557,南昌县塘南镇张溪村,1580486400,28.675546,116.129689
1558,南昌县塘南镇渡口村,1580486400,28.660010,116.109242
1559,南昌县小莲村,1580486400,28.711798,116.228056
1560,南昌县幽兰镇黄坊村,1580486400,28.548624,116.091215
1561,南昌县良种场付林村,1580486400,28.485748,115.929613
1562,南昌县莲塘镇,1580486400,28.548791,115.940710
1563,南昌县莲塘镇无伦华庭小区,1580486400,28.548791,115.940710
1564,南昌县蒋巷镇高梧村,1580659200,28.752874,115.965915
1565,南昌县东新乡保集半岛,1580745600,28.593232,115.887183
1566,南昌县东新乡象湖绿地兰宫,1580745600,28.597519,115.905239
1567,南昌县莲塘镇澄湖左岸小区,1580745600,28.550077,115.937169
1568,南昌县南镇塘塘南街,1580745600,28.551480,115.950681
1569,南昌县八月湖街道九里象湖城靖安里,1580918400,28.604935,115.892643
1570,南昌县莲塘镇270研究所宿舍,1580918400,28.548791,115.940710
1571,南昌县八一乡板莲村,1581004800,28.528989,116.013385
1572,南昌县八月湖街道象湖保集半岛,1581004800,28.594007,115.883747
1573,南昌县莲塘镇向阳路汇源华庭,1581091200,28.549406,115.946735
1574,南昌县向塘镇沙潭村,1581177600,28.463501,115.989831
1575,安义县石鼻镇古楼村,1580486400,28.742867,115.555960
1576,安义县石鼻镇向坊村,1580486400,28.724931,115.615683
1577,安义县长埠镇车田村,1580486400,28.813445,115.642195
1578,安义县石鼻镇联合村,1580832000,28.760673,115.565323
1579,新建区溪霞镇甘舍村,1580486400,28.855382,115.862644
1580,新建区长堎镇,1580486400,28.703127,115.827751
1581,新建区长堎镇莱卡小镇,1580486400,28.706286,115.811945
1582,新建区金桥乡金桥街,1581177600,28.977902,115.916779
1583,红谷滩新区沙井街道万达华府,1580486400,28.675030,115.862141
1584,红谷滩新区沙井街道卫东花园,1580659200,28.685658,115.845168
1585,红谷滩新区沙井街道联泰桥郡,1580572800,28.653647,115.842023
1586,红谷滩新区沙井街道莱蒙都会,1580918400,28.701743,115.854545
1587,红谷滩新区沙井街道,1581177600,28.702132,115.863006
1588,西湖区南浦街道,1580486400,28.669408,115.902705
1589,西湖区南站街道,1580486400,28.670386,115.922623
1590,西湖区广润门街道,1580572800,28.678954,115.892991
1591,西湖区抚生路镇金国际村朝阳洲街道,1580486400,28.666996,115.883400
1592,西湖区朝阳洲街道,1580486400,28.666915,115.883369
1593,西湖区朝阳洲街道桃欣嘉苑,1580486400,28.666573,115.881803
1594,西湖区朝阳洲街道滨江壹号,1580486400,28.666915,115.883369
1595,西湖区朝阳洲街道皇冠国际,1580486400,28.663575,115.881954
1596,西湖区桃源街道,1580486400,28.668999,115.893895
1597,西湖区桃源街道公安小区,1580486400,28.651222,115.908591
1598,西湖区桃花镇三小村,1580486400,28.659176,115.889165
1599,西湖区桃花镇三角村,1580486400,28.632462,115.887172
1600,西湖区桃花镇恒大华府,1580486400,28.631402,115.885790
1601,西湖区桃花镇桃欣佳苑,1580486400,28.666573,115.881803
1602,西湖区桃花镇郭家庄,1580486400,28.665337,115.881338
1603,西湖区绳金塔街道,1580486400,28.669055,115.904901
1604,西湖区朝农街道力高滨江,1580745600,28.642308,115.860426
1605,西湖区朝阳洲街道朝阳小区,1580745600,28.666348,115.884213
1606,西湖区桃花镇九洲大街恒大华府,1580832000,28.631402,115.885790
1607,西湖区桃花镇玉兰路联发君领朝阳,1580832000,28.632900,115.875588
1608,西湖区十字街街道前进路,1580918400,28.665403,115.905993
1609,西湖区十字街街道安石路桃花住宅区,1581004800,28.658881,115.891566
1610,西湖区南站街道丁公路岔道口西路江西储运公司宿舍,1581004800,28.677062,115.919341
1611,西湖区丁公路街道二七南路,1581091200,28.666782,115.924397
1612,进贤县文港镇,1580486400,28.295962,116.133583
1613,进贤县文港镇新坪村,1580486400,28.255443,116.153387
1614,进贤县文港镇清华城,1580659200,28.290560,116.144630
1615,进贤县李渡镇,1580486400,28.232287,116.187251
1616,进贤县李渡镇李渡大道,1580659200,28.228961,116.173309
1617,进贤县李渡镇益康花园,1580486400,28.230374,116.186714
1618,进贤县民和镇,1580659200,28.384785,116.254580
1619,进贤县民和镇世纪新城,1580486400,28.378906,116.260632
1620,进贤县港东村,1580659200,28.339946,116.348708
1621,进贤县罗溪镇北叶村,1580659200,28.418501,116.163478
1622,进贤县文港镇晏殊大道晏归北路,1580745600,28.295962,116.133583
